Day of the week,Time of day,LONGITUDE,LATITUDE,Weather,CrashServerity,Lighting,RoadCondition
1,4,149.180182392537,-35.2132294900774,4,0,5,0
1,1,149.143352908735,-35.3157043322574,0,0,0,0
2,2,149.135694678829,-35.3194347485747,0,0,0,0
2,4,149.055993642615,-35.261360644513,0,0,5,0
6,4,149.167223541607,-35.3660103332632,0,0,1,0
4,3,149.064276343485,-35.3226788480315,6,1,0,3
3,3,149.140674045348,-35.291021859615,0,0,0,0
5,1,149.050719865784,-35.3922695824943,0,0,0,0
6,2,149.134266198813,-35.2484980882901,7,0,0,3
3,3,149.06991675801,-35.4246970726425,0,0,0,0
3,3,149.085699155473,-35.4292393872005,0,1,0,0
2,1,149.129672180794,-35.2771899464992,0,0,0,0
1,3,149.140527256058,-35.2749795792056,0,0,0,0
3,1,149.15191702919,-35.3022838655023,0,0,0,0
4,2,149.082752859453,-35.3128543557495,0,0,0,0
2,1,149.067319678558,-35.2416991299363,4,0,0,0
5,3,149.053417972939,-35.3952247006815,0,0,0,0
6,3,149.081083067636,-35.4638225529383,0,0,0,0
5,2,149.135062947931,-35.3091250926054,0,0,0,0
4,3,149.129363012789,-35.2762168919694,0,0,3,0
2,1,149.014608948762,-35.2245888107465,0,0,0,0
5,3,149.070026890432,-35.4247330669271,0,0,0,0
5,3,149.141652278371,-35.3112269863574,0,1,0,0
3,1,149.122093000396,-35.1768951859691,1,0,0,0
5,4,149.123286642401,-35.3399234687666,6,0,4,3
1,3,149.130978786125,-35.2763414537241,1,0,3,3
4,3,149.126370409203,-35.3121710433432,0,0,0,0
2,1,149.121093428128,-35.4085104075802,0,0,0,3
3,1,149.136140663195,-35.3022203368409,0,0,0,0
2,3,149.153586067523,-35.2390944507835,6,0,3,3
1,3,149.166662515143,-35.2011978570404,0,0,0,0
5,1,149.139694553774,-35.2902928994898,6,0,0,3
1,3,149.128723852736,-35.4319714172835,2,0,5,3
4,1,149.083522216166,-35.348624534825,0,0,0,0
3,1,149.151533379225,-35.3970416460738,0,0,0,0
3,1,149.13218763541,-35.2106110093164,0,0,0,0
4,3,149.075094735743,-35.2517803009385,0,0,0,0
4,3,149.064017822776,-35.4123979898475,1,0,0,0
3,3,149.072378407879,-35.3478197615449,7,0,3,3
1,3,149.14071683518,-35.2902917927006,0,0,0,0
3,1,149.039709344345,-35.2332192955539,0,0,0,0
5,3,149.130658310696,-35.2603984477401,1,0,0,0
3,3,149.085007474821,-35.3488759606936,0,0,0,0
6,3,149.098478138683,-35.4047349618664,0,0,0,0
3,1,149.085479888886,-35.3365014953581,1,0,0,0
5,3,149.098902576614,-35.3505337477069,6,0,0,3
4,2,149.038372698823,-35.2429893646009,0,1,0,0
6,3,149.139046435453,-35.2076657150042,0,0,0,0
6,3,149.08443525573,-35.3486510064214,0,0,0,0
1,1,149.08825685123,-35.2513217737619,1,0,0,3
2,3,149.131688645907,-35.2806487660937,0,0,0,0
1,3,149.098176449397,-35.3504441598763,0,0,0,0
1,1,149.114893427265,-35.2374490211668,0,0,0,0
3,3,149.058619831094,-35.3701680989793,0,0,5,3
3,1,149.131544902717,-35.3166451392713,0,1,0,0
2,3,149.132441311266,-35.2841358827395,0,0,0,0
2,1,149.148500160758,-35.3228544449916,0,0,0,0
6,2,149.130343317283,-35.262868224414,0,0,0,0
4,3,149.092469210753,-35.3631288026387,0,0,1,0
5,3,149.133114532512,-35.2714814877937,0,0,0,0
3,3,149.135461048121,-35.2538593732652,0,0,4,0
1,1,149.134296590746,-35.246821708573,0,0,0,0
7,4,149.163421253692,-35.2466348994504,1,0,3,3
7,2,149.084929382404,-35.3595287724997,0,0,0,0
7,2,149.124127532712,-35.4210438401043,1,0,0,3
3,3,149.130783540623,-35.2706997535749,0,0,0,0
4,3,149.067216855,-35.2361293541882,0,0,0,0
1,3,149.098631084265,-35.4036803961708,0,0,3,0
4,1,149.12817599975,-35.2761820140623,0,0,0,0
5,1,149.230893885118,-35.329175524991,0,1,0,0
2,3,149.124709990438,-35.1956031843639,0,0,0,0
7,4,149.053077253292,-35.3347692010929,0,0,3,0
7,4,149.132350933975,-35.2606851424881,0,1,3,0
1,3,149.137920290001,-35.154978360042,0,0,4,0
6,2,149.050869019089,-35.3395105517346,0,0,0,0
2,1,149.169329304967,-35.3235586728674,6,0,0,3
5,3,149.140892005128,-35.2490318248735,0,0,1,0
2,1,149.148908059845,-35.3234487997004,0,0,0,0
2,1,149.059545344681,-35.1939262978864,0,0,1,0
3,3,149.122667066392,-35.274204528353,0,0,0,0
3,1,149.144864982039,-35.2663226849906,1,0,0,0
4,3,149.137384094392,-35.3029310195601,0,0,1,0
7,3,149.144855311182,-35.4054308891727,0,0,0,0
4,1,149.067953538151,-35.3438745261901,0,1,0,0
3,3,149.080427178244,-35.2308318492897,0,0,0,0
5,3,149.099344386935,-35.4017061472386,0,0,3,0
7,3,149.133458604952,-35.1797771698669,7,0,4,3
6,1,149.146140489863,-35.2340379966012,0,0,0,0
3,3,149.071733603816,-35.396235014209,0,0,0,0
2,1,149.137936143471,-35.2487556103729,1,0,0,0
4,1,149.162338674274,-35.3311652689236,0,0,0,0
1,2,149.17978112432,-35.3363511679432,0,0,0,0
1,2,149.128120883555,-35.2835994486317,1,0,0,0
6,4,149.085901897627,-35.4573397254409,6,0,3,3
3,3,149.091279524053,-35.4378605525645,0,0,0,0
5,1,149.134185995706,-35.2463441535453,0,0,0,0
5,3,149.135830994722,-35.2798423802665,0,0,0,0
4,3,149.091213040105,-35.4374550420948,7,0,0,3
6,4,149.080229299898,-35.4448971684401,0,0,4,0
2,1,149.154435011495,-35.2469975105345,0,0,0,0
5,1,149.115098531245,-35.2770233239654,1,0,0,0
5,3,149.101275565743,-35.1725415900207,0,0,0,0
4,3,149.16382411287,-35.2910755877121,6,0,3,3
4,4,149.028110860331,-35.1910241147901,0,0,3,0
5,4,149.164467065155,-35.2246427143162,0,0,0,0
7,3,149.13246409501,-35.3209611965119,0,0,0,0
7,4,149.130330128179,-35.3057412004947,0,0,3,0
4,3,149.095093723544,-35.2018735692692,0,0,0,0
4,1,149.117133640992,-35.2867281105386,0,0,1,0
2,1,149.14548537572,-35.216653317849,0,0,0,0
5,3,149.130216661175,-35.184755490967,0,0,0,0
2,4,149.135135858936,-35.242485764467,0,0,3,0
5,4,149.070970467298,-35.3479106158354,0,0,3,0
2,1,149.067087446565,-35.1929495590033,4,0,0,0
2,1,149.149921847363,-35.1972529086253,0,0,0,0
3,3,149.131185690272,-35.4142145352759,7,0,0,3
4,3,149.097852123257,-35.2850043429256,7,1,0,3
5,3,149.124406638984,-35.307495426829,0,0,0,0
6,3,149.062757099202,-35.320092938656,7,0,4,3
1,2,149.103124143696,-35.2338266072935,0,0,0,0
2,1,149.107558432699,-35.3129178225622,0,0,0,0
2,2,149.094686603172,-35.2010627128926,0,0,0,0
4,3,149.119448727506,-35.1859193905509,0,0,0,0
4,3,149.161088940921,-35.3920732124594,0,0,0,0
1,4,149.057538918271,-35.235863229728,0,0,3,0
5,2,149.126780105798,-35.2761022645278,0,0,0,0
6,2,149.090353275023,-35.2492024094987,0,0,0,0
1,1,149.158966716895,-35.3036903062956,6,0,0,3
4,1,149.124406638984,-35.307495426829,0,0,1,0
3,3,149.129077859202,-35.3064814792728,0,0,0,0
4,1,149.114527119896,-35.3195902233574,0,0,0,0
4,2,149.073172217851,-35.2520697392477,0,0,0,0
1,3,149.122963748957,-35.2741681994468,6,0,1,3
5,1,149.12439590462,-35.2298787519683,0,0,0,0
5,3,149.038003644399,-35.2244323391361,0,1,0,0
6,3,149.011105032732,-35.2160178357009,0,0,0,0
4,3,149.098915359076,-35.362114791706,0,0,4,0
1,1,149.114486895209,-35.2373862863522,0,0,0,0
5,4,149.024048852224,-35.1921602835128,0,0,3,0
4,1,149.053657514907,-35.3299292767428,0,0,0,0
3,1,149.100950276383,-35.1663500630793,0,0,0,0
2,1,149.138092770945,-35.1669291336183,0,0,0,0
3,3,149.151938862085,-35.2959299689747,0,0,3,0
7,4,149.132781021132,-35.3196630726528,0,0,3,0
6,3,149.126524498377,-35.3122790441746,0,0,0,0
5,2,149.167027274477,-35.3329797698912,0,0,0,0
5,2,149.094879746713,-35.3641365157269,0,0,0,0
5,2,149.077421411299,-35.3537562462022,0,0,0,0
7,3,149.132548980835,-35.275393539743,0,0,0,0
7,4,149.070359365363,-35.2225186620122,0,0,0,0
5,3,149.029989619042,-35.2397375125862,6,0,0,3
5,2,149.108705548177,-35.4056642820174,0,0,0,0
6,2,149.140223430781,-35.3047214806761,7,0,0,3
6,4,149.061107474468,-35.1641114472725,0,0,5,3
6,1,149.176033522636,-35.3377623418207,0,0,0,0
1,3,149.087552519283,-35.2844887243535,0,0,0,0
1,2,149.100300469961,-35.3512807389164,1,0,0,0
4,3,149.131557384083,-35.2664179788094,0,0,3,0
7,3,149.087238340102,-35.3466033883715,0,0,0,0
5,3,149.06899447681,-35.2484848402973,0,0,0,0
4,3,149.086393535397,-35.3489111318877,0,0,0,0
5,3,149.071788685715,-35.3962980726385,0,0,3,0
1,3,149.092927372634,-35.3699959903008,0,0,0,0
1,1,149.037658061408,-35.2097507198099,6,0,0,3
3,1,149.054571503012,-35.2530154701605,0,0,0,0
7,4,149.088918481461,-35.3549298367715,0,0,1,0
5,2,149.065901048422,-35.4134155222392,0,0,0,0
5,2,149.168238438322,-35.3224425602699,0,0,0,0
7,3,149.147486901213,-35.3348692601579,0,0,0,3
5,2,149.134802273068,-35.3396957632639,6,0,0,3
3,3,149.080815345819,-35.3351795195408,0,0,0,0
7,2,149.098598657749,-35.3442522562615,6,0,0,3
4,3,149.075858409629,-35.3526846336826,0,0,0,0
1,1,149.226015014429,-35.3265797493306,0,0,0,0
3,1,149.147848623081,-35.2825420053616,0,0,0,0
2,1,149.15324881177,-35.3217673823565,0,0,0,0
4,3,149.130228364068,-35.2742693057128,0,0,0,0
6,3,149.068440841061,-35.3484526345058,0,0,0,0
2,1,149.086793567032,-35.2376595327842,0,0,0,0
2,2,149.093891061238,-35.3655972338925,0,0,0,0
3,1,149.129875134056,-35.273224195138,0,0,0,0
2,1,149.065747583272,-35.3193525459781,0,0,0,0
2,3,149.090177501221,-35.3488005018302,0,0,0,0
1,3,149.165793974533,-35.2006221713751,0,0,0,0
1,1,149.067274721929,-35.3483090018984,0,0,0,0
4,1,149.153963359062,-35.2969279577413,0,0,0,0
2,1,149.130808183621,-35.2798565438197,0,0,0,0
2,3,149.168658051025,-35.340142572768,1,0,0,3
5,4,149.176069481063,-35.2211934401216,6,0,5,0
4,3,149.126980674981,-35.2856013629334,6,0,0,3
4,3,149.062952583816,-35.4163639149279,0,0,0,0
5,3,149.142640881429,-35.2367997698894,0,1,1,0
1,2,149.067360608514,-35.237463159508,6,0,1,3
1,1,149.074556956489,-35.4032541887252,0,0,0,0
3,1,149.153664881495,-35.3021826497781,0,0,0,0
2,3,149.093017806448,-35.3723301542885,6,0,3,3
4,1,149.102922284592,-35.4211522111045,0,0,0,0
2,3,149.091153353516,-35.2472551362811,0,0,0,0
1,1,149.124406638984,-35.307495426829,0,0,0,0
4,3,149.133206510798,-35.3102355499427,0,0,0,0
4,3,149.124406638984,-35.307495426829,0,0,3,0
2,3,149.103626739412,-35.4209894416839,0,0,0,0
5,3,149.080258792898,-35.251912564167,7,0,3,3
4,3,149.126957503372,-35.292378862849,0,0,0,0
7,4,148.949965607685,-35.3228478588597,0,0,5,0
1,3,149.129584774974,-35.2849769305741,0,0,0,0
4,3,149.162110378674,-35.3033438906305,0,0,3,0
3,4,149.130636186723,-35.2602993309565,6,0,1,3
6,2,149.073901167706,-35.2429936068515,0,0,0,0
4,1,149.132035461848,-35.2628034312727,0,1,0,0
5,3,149.059566505976,-35.3529899436118,0,0,0,0
3,3,149.160378169255,-35.3414329725932,0,0,0,0
3,1,149.07455569626,-35.415366848455,0,1,0,0
1,3,149.064231028999,-35.2392401206439,0,0,0,0
5,1,149.118758672102,-35.3099250484235,0,1,1,0
1,3,149.054765419818,-35.2263559293017,0,0,0,0
4,1,149.129205122754,-35.3107713243579,0,0,0,0
5,1,149.071014501774,-35.3479556557345,0,0,0,0
4,3,149.056172436744,-35.2474360227014,0,0,0,0
3,3,149.091975667529,-35.2347900680721,0,0,0,0
2,1,149.135679676704,-35.1608390317501,0,0,0,0
6,1,149.085929839093,-35.2537116273343,0,0,0,0
2,3,149.10328960831,-35.4245856485628,0,0,0,0
4,1,149.065575265826,-35.4198865624777,0,0,0,0
4,3,149.12373447028,-35.2673449193973,0,0,0,0
7,1,149.135447659323,-35.3161454412625,0,0,0,0
3,3,149.05352420023,-35.3274689111571,0,0,1,0
6,2,149.074314333562,-35.3477105819532,7,0,0,3
3,1,149.145120713862,-35.2351206620248,0,0,0,0
3,1,149.111395238129,-35.19836401005,0,0,0,0
2,3,149.094288301868,-35.3666964770451,0,0,0,0
5,1,149.081181834086,-35.3143333579733,0,0,0,0
4,2,149.13618349222,-35.3085290950542,0,0,0,0
2,1,149.056368142941,-35.3769824138955,0,0,0,0
5,1,149.155296709367,-35.396496424853,0,0,0,0
3,1,149.152192668603,-35.3027341684451,0,0,0,0
6,1,149.045759606669,-35.3264170373916,0,0,0,0
3,1,149.090309617522,-35.2384503385586,1,0,0,0
4,3,149.119363040167,-35.3096631362827,7,1,3,3
3,2,149.086250617911,-35.3490013482169,0,0,0,0
1,2,149.098189193453,-35.2312346789773,0,0,0,3
1,3,149.136900841743,-35.2752087746245,0,0,0,0
1,2,149.13473008844,-35.2857918500911,0,0,0,0
6,4,149.031172463808,-35.1853185297979,0,0,4,0
3,4,149.07981255447,-35.3329450111697,0,0,4,0
1,3,149.106313420513,-35.4028273106758,0,0,0,0
2,4,149.140171484485,-35.238199423598,0,1,3,0
6,3,149.100101815278,-35.3507040885069,7,0,0,3
3,1,149.09565735331,-35.3090515319376,0,0,0,0
7,3,149.102622866962,-35.4097517512933,6,0,0,3
5,2,149.092962213065,-35.3717714204899,1,0,0,0
4,3,149.148722997471,-35.2024906815989,0,0,3,0
5,1,149.041676473981,-35.2354539301146,0,0,0,0
5,3,149.184920521587,-35.3276016841166,6,1,1,3
3,4,149.058782617443,-35.384506838468,0,0,3,0
4,1,149.063237810291,-35.4148316835969,0,0,0,0
7,3,149.207941571596,-35.3200586725936,0,1,0,0
6,3,149.134480152059,-35.2447305893334,0,0,0,0
4,3,149.161182000324,-35.3301483147852,0,0,0,0
7,2,149.152748436287,-35.3435421751901,6,0,0,3
7,3,149.152219577387,-35.1863808634865,0,0,0,0
7,3,149.067263049614,-35.1928593476951,0,0,0,0
1,3,149.064137032034,-35.2464953514624,0,0,0,0
3,3,149.13274740318,-35.2830360322469,0,0,0,0
3,4,149.085390969921,-35.429374766715,7,1,3,3
2,1,149.100994544474,-35.1666744894694,0,1,0,0
1,1,149.077768153046,-35.3474743430443,0,0,0,0
4,3,149.104093464773,-35.3494032173585,0,0,0,0
5,4,149.096581950908,-35.432728829781,0,0,5,0
1,3,149.1220167148,-35.18525008531,0,0,0,0
2,3,149.130342748875,-35.2772884159249,0,0,0,0
4,2,149.063346902319,-35.3471482186796,0,0,0,0
3,1,149.083432799659,-35.4073046482458,0,0,0,0
4,1,149.089503594963,-35.312444489038,0,0,0,0
5,3,149.076774921034,-35.2507609425059,0,0,0,0
3,3,149.017309536132,-35.2109704746418,0,0,0,0
4,3,149.124406638984,-35.307495426829,0,0,3,0
4,3,149.080265715825,-35.3481127847347,0,0,0,0
5,2,149.132725353726,-35.261225519073,0,0,0,0
4,1,149.080433609752,-35.351420271066,0,0,0,0
5,3,149.116515786548,-35.4181848744493,0,0,0,0
4,3,149.173464623459,-35.3292580494433,1,1,0,0
4,3,149.158889280208,-35.398871325963,0,0,0,0
4,2,149.180655392759,-35.3024177409353,0,0,0,0
3,1,149.089638616218,-35.3489270372566,0,0,0,0
1,3,149.034242097785,-35.2073540846762,0,0,0,0
3,1,149.144974451748,-35.233038905504,7,0,0,3
4,3,149.132688593294,-35.2732393830235,0,0,0,0
6,4,149.145501259778,-35.3116372863496,0,0,3,0
2,3,149.136661156345,-35.2484144781057,0,0,4,0
3,1,149.163611974688,-35.39345794075,0,1,0,0
6,3,149.125856459219,-35.3448238313152,0,0,0,0
6,4,149.156170807932,-35.1919730308225,0,0,4,0
5,3,149.124867308845,-35.2835124757638,0,0,0,0
4,3,149.097428429102,-35.4213095411387,0,0,0,0
4,1,149.094675594697,-35.2010356825185,0,0,0,0
5,1,149.098974100458,-35.1758059361149,6,0,0,3
2,3,149.124586123124,-35.2245701162612,0,0,3,0
5,1,149.130520825545,-35.256613278202,0,0,0,0
2,1,149.129977032599,-35.2752429188799,0,0,0,0
1,4,149.096263737535,-35.17668214984,4,0,5,0
4,1,149.11097701919,-35.2416973287628,0,0,0,0
4,1,149.067513526828,-35.236237363305,0,0,0,0
5,1,149.068269037611,-35.248043577338,0,1,0,3
4,3,149.067638548624,-35.2420955330237,6,0,4,3
4,3,149.089443935843,-35.3522978408006,0,0,0,0
3,3,149.100300086112,-35.350938264152,0,0,0,0
4,1,149.073030419863,-35.2533946747813,1,0,0,0
4,4,149.073505646202,-35.2429577673963,6,0,3,3
4,3,149.125760764102,-35.3010681598368,0,0,0,0
1,3,149.128445273508,-35.1820714444165,0,0,0,0
5,2,149.069526429027,-35.418019098119,0,0,0,0
2,3,149.147964921329,-35.2087193318341,0,0,0,0
2,3,149.170166352121,-35.3796783811681,0,0,0,0
1,1,149.123869785579,-35.2854240983614,0,0,0,0
1,3,149.114241428443,-35.3708084995067,6,0,0,3
3,3,149.127065261892,-35.2452517502842,0,0,0,0
2,4,149.126766992463,-35.3126933844176,0,0,3,0
5,3,149.114614696942,-35.2683175561817,0,1,0,0
5,3,149.1298530075,-35.2731250784298,0,0,0,0
4,1,149.143222477331,-35.2765718565113,0,0,0,0
3,2,149.035239508803,-35.2360503180022,0,0,0,0
3,1,149.144833519149,-35.2209260569621,0,0,1,0
3,1,149.047141180316,-35.3412601983598,0,0,0,3
1,3,149.087856891804,-35.3264960913327,0,0,0,0
1,1,149.094882492107,-35.3667411197811,6,0,0,3
4,1,149.14491059407,-35.2210431352839,0,0,0,0
5,3,149.138916892002,-35.2506021568158,0,0,0,0
5,1,149.134414199629,-35.2876577865474,0,0,0,0
6,3,149.126795544649,-35.2944068545319,0,0,0,0
5,4,149.134206256492,-35.2810878100297,0,0,3,0
2,3,149.161654612662,-35.329994507721,0,0,0,0
4,3,149.13362843895,-35.2481472525821,0,0,0,0
4,1,149.119918127628,-35.1596377204273,0,0,0,0
7,2,149.062668851518,-35.3867042161518,0,0,0,0
4,3,149.161017119472,-35.3301935842727,0,1,0,0
1,3,149.167193041423,-35.322074417444,0,0,0,0
1,1,149.074235626274,-35.414366645856,0,0,0,0
5,3,149.128919424114,-35.2809940163287,0,0,0,0
5,2,149.09091494889,-35.3492326047102,1,0,0,5
3,2,149.028463137843,-35.2418737636577,0,0,0,0
1,3,149.171900077149,-35.3223205263033,6,0,0,3
1,3,149.124423991728,-35.4359590411513,0,0,0,0
3,3,149.126936143988,-35.2928114883139,0,0,3,0
3,3,149.128067238562,-35.2769662180027,0,0,0,0
3,3,149.138243898128,-35.2488363967411,0,0,0,0
7,1,149.180758635845,-35.2992451706769,0,0,0,0
4,3,149.129790891276,-35.2757117602547,6,0,0,3
1,4,149.101402860934,-35.4307966221719,0,0,0,0
1,1,149.079880454054,-35.3478155986917,0,0,0,0
2,3,149.1644916972,-35.3930512570034,0,0,0,0
2,3,149.147100002857,-35.3142581165459,0,0,0,0
6,3,149.046926932329,-35.3775444998239,0,0,0,0
4,3,149.063891601707,-35.2409166296092,0,0,0,0
4,3,149.137817675798,-35.2502698611089,0,0,0,0
5,3,149.077420498874,-35.3395255133397,6,0,0,3
4,3,149.176022116747,-35.3375640824991,0,0,0,0
5,3,149.140705915718,-35.2903368675594,0,0,0,0
2,3,149.137537924869,-35.3028767809808,0,0,0,0
3,1,149.134458883828,-35.2809793974762,0,0,0,0
2,2,149.16217275727,-35.3306607787985,0,0,0,0
5,3,149.138594772873,-35.3176021424767,0,0,0,0
5,1,149.161554761084,-35.1942555947041,0,1,0,0
2,1,149.063821970475,-35.3338185199334,0,0,0,0
5,3,149.130572806027,-35.284164808911,7,1,0,3
3,3,149.034358838757,-35.2299489152814,0,1,1,0
2,3,149.089685926989,-35.4077963311582,0,1,3,0
4,4,149.051200486022,-35.3424304886044,0,0,4,0
7,3,149.086303774805,-35.2540989334207,1,1,0,3
2,1,149.157912301183,-35.2017677281365,0,0,0,0
5,3,149.131124995464,-35.3152666491742,0,0,0,0
6,2,149.139624417077,-35.1844663416178,0,0,0,0
1,1,149.22228320285,-35.3251533889649,0,0,0,0
4,1,148.999506975336,-35.7600633369084,4,0,1,3
5,3,149.14729983795,-35.3348153989165,0,0,0,0
5,1,149.115372592955,-35.419564779621,0,0,0,0
5,3,149.102158057441,-35.4172053688444,0,0,0,0
2,2,149.153476261634,-35.2391216196766,1,0,0,0
2,3,149.129755456347,-35.2740444622711,0,0,0,0
3,3,149.132456105306,-35.1846991588593,0,0,0,0
5,2,149.085260546998,-35.3489479014069,0,0,0,0
6,4,149.138727329132,-35.3455948261685,0,0,5,0
1,3,149.126491745633,-35.2971830279933,0,0,0,0
1,3,149.053553795203,-35.2200384823738,0,0,3,0
3,1,149.072182601545,-35.4216947966588,6,0,0,3
5,3,149.093880462414,-35.3659847778074,0,0,0,0
3,3,149.128155027622,-35.1862987116345,0,0,0,0
5,4,149.124669811598,-35.252698497921,0,0,4,0
6,2,149.031226845073,-35.2243346124088,0,0,0,0
1,2,149.172056195372,-35.38370442622,0,0,0,0
2,2,149.181144681394,-35.3310318563602,7,0,0,3
2,2,149.126765158804,-35.2657287546066,0,0,0,0
3,2,149.136685859965,-35.2501629058844,6,0,0,3
4,3,149.135348669388,-35.3161275195088,0,0,0,0
2,3,149.087462367169,-35.3507940553112,0,0,0,0
4,2,149.154232513786,-35.3430627432887,0,0,0,0
1,1,149.086188406721,-35.4574657155413,0,1,0,0
2,2,149.060661132589,-35.2398185041657,0,0,0,0
4,2,149.092953602043,-35.3847583632034,0,0,0,0
3,3,149.230640818618,-35.3291309260164,0,1,0,0
2,3,149.121786931276,-35.1858000767933,0,0,3,0
6,3,149.034489027358,-35.295975536995,0,0,3,0
5,1,149.058893294957,-35.2411801537424,0,0,0,0
6,3,149.075937600911,-35.3285130658838,0,0,3,0
2,3,149.063706185004,-35.3251665623834,0,0,1,0
5,2,149.14580487647,-35.2632393109621,0,0,0,0
6,4,149.097608928292,-35.3141061487201,6,0,3,3
5,3,149.070669930793,-35.2411657246622,0,0,0,0
2,2,149.106225651677,-35.4030707165265,0,0,0,0
4,3,149.138088239692,-35.3240916857669,6,0,5,3
1,1,149.13492005729,-35.4227544853857,0,0,0,0
4,1,149.057637910821,-35.2360794942607,0,0,0,0
3,1,149.104664922337,-35.2833138000764,0,0,0,0
4,4,148.996270261349,-35.3384624542567,0,0,5,0
3,3,149.094088516108,-35.3334134704568,6,0,4,3
1,2,149.11156223137,-35.1826456605975,0,0,0,0
1,1,149.131563525501,-35.321719160897,0,0,0,0
2,1,149.132473791434,-35.2183255860366,0,0,0,0
2,3,149.168294482904,-35.3398366253635,0,0,3,0
1,4,149.077760747973,-35.1816960957545,0,0,5,0
1,1,149.134201507157,-35.249300280912,0,0,0,0
5,4,149.161919572234,-35.3305349236126,6,0,3,3
2,1,149.069944315667,-35.2551897842661,0,0,0,0
3,3,149.094983881903,-35.2018375960743,6,0,3,3
1,1,149.103120821289,-35.4214584790021,0,0,0,0
6,4,149.093840816832,-35.4440232332306,0,0,3,0
3,4,149.187042799329,-35.2973524750732,0,0,3,0
2,1,149.08188287627,-35.348274046194,0,0,0,0
4,3,149.129210377814,-35.3068779012195,0,0,0,0
6,2,149.136840123188,-35.1871100410262,0,0,0,0
3,3,149.149985571114,-35.3233484130244,0,0,0,0
3,1,149.072041692471,-35.3961086805264,0,0,0,0
6,3,149.169639045535,-35.3021985439378,0,0,0,3
1,1,149.086891564394,-35.2136586994703,6,1,0,3
4,4,149.102079967271,-35.4067149850952,1,0,4,0
5,3,149.142679851894,-35.1799115738085,0,0,1,0
5,1,149.148364937251,-35.2695091791834,0,0,0,0
3,1,149.121080806353,-35.3115271501446,0,0,0,3
2,1,149.105081443622,-35.3942574760527,6,0,0,3
6,3,149.134142174156,-35.2607824465311,1,0,0,0
7,1,149.086280264543,-35.1942276972914,0,0,0,0
1,2,149.014670678309,-35.328540297085,0,0,0,0
3,3,149.144791543062,-35.2353463469056,6,0,0,3
5,1,149.12507109185,-35.2799613108936,0,0,0,0
5,3,149.095005880413,-35.2018736313601,0,0,3,0
2,1,149.132263775247,-35.261180925883,0,1,0,0
2,1,149.035238609959,-35.1986295550718,7,0,1,3
3,3,149.07065894512,-35.2411657302519,0,0,0,0
7,1,149.128862416187,-35.2795971173037,1,0,0,0
2,1,149.126456784908,-35.4252684260632,0,0,0,0
1,1,149.12102696869,-35.3123563513176,0,0,1,0
5,1,149.1614194107,-35.3922260094249,6,0,0,3
5,1,149.060236325482,-35.2280120866653,6,0,0,3
5,3,149.102310650083,-35.4062912243965,0,0,0,0
6,1,149.380396971799,-35.3224192686438,0,0,0,0
1,1,149.156287602984,-35.2508076176889,7,0,0,3
3,3,149.133449910436,-35.2535640359298,0,0,3,0
2,2,149.081186154704,-35.4310175865094,0,0,0,0
3,3,149.156632798398,-35.3988470530455,0,0,0,0
1,1,149.090432368686,-35.2403699533652,0,0,0,0
2,3,149.087020850565,-35.234090370021,0,0,3,0
7,4,149.171354254849,-35.2083387374397,0,0,5,0
2,1,149.060029550819,-35.3369385018828,0,0,0,0
3,3,149.16686047156,-35.201359827936,0,0,0,0
